1264,128,33
1264,136,25
1264,144,21
1264,152,22
1264,160,19
1264,168,20
1264,176,17
1264,184,17
1264,192,18
1280,80,58
1280,88,51
1280,96,51
1280,104,43
1280,112,40
1280,120,34
1280,128,34
1280,136,24
1280,144,20
1280,152,24
1280,160,22
1280,168,20
1280,176,18
1280,184,21
1280,192,17
1296,80,68
1296,88,47
1296,96,61
1296,104,49
1296,112,37
1296,120,37
1296,128,31
1296,136,25
1296,144,28
1296,152,23
1296,160,27
1296,168,20
1296,176,20
1296,184,23
1296,192,18
1312,80,66
1312,88,97
1312,96,72
1312,104,63
1312,112,51
1312,120,51
1312,128,33
1312,136,40
1312,144,32
1312,152,37
1312,160,34
1312,168,32
1312,176,27
1312,184,22
1312,192,16
1328,80,72
1328,88,70
1328,96,59
1328,104,60
1328,112,36
1328,120,29
1328,128,36
1328,136,28
1328,144,25
1328,152,22
1328,160,21
1328,168,17
1328,176,20
1328,184,19
1328,192,18
1344,80,69
1344,88,80
1344,96,63
1344,104,61
1344,112,49
1344,120,48
1344,128,39
1344,136,30
1344,144,25
1344,152,24
1344,160,23
1344,168,17
1344,176,18
1344,184,15
1344,192,18
1360,80,65
1360,88,61
1360,96,58
1360,104,31
1360,112,42
1360,120,32
1360,128,38
1360,136,31
1360,144,29
1360,152,24
1360,160,24
1360,168,23
1360,176,19
1360,184,21
1360,192,20
1376,80,64
1376,88,69
1376,96,63
1376,104,55
1376,112,45
1376,120,35
1376,128,31
1376,136,27
1376,144,27
1376,152,27
1376,160,23
1376,168,18
1376,176,21
1376,184,21
1376,192,18
1392,80,64
1392,88,77
1392,96,83
1392,104,66
1392,112,42
1392,120,28
1392,128,27
1392,136,24
1392,144,21
1392,152,21
1392,160,22
1392,168,23
1392,176,25
1392,184,24
1392,192,18
1408,80,56
1408,88,68
1408,96,72
1408,104,65
1408,112,50
1408,120,48
1408,128,39
1408,136,37
1408,144,28
1408,152,29
1408,160,22
1408,168,31
1408,176,30
1408,184,22
1408,192,16
1424,80,65
1424,88,61
1424,96,42
1424,104,50
1424,112,41
1424,120,28
1424,128,30
1424,136,33
1424,144,39
1424,152,28
1424,160,19
1424,168,26
1424,176,26
1424,184,25
1424,192,25
1440,80,56
1440,88,62
1440,96,46
1440,104,54
1440,112,47
1440,120,37
1440,128,35
1440,136,23
1440,144,30
1440,152,25
1440,160,26
1440,168,29
1440,176,19
1440,184,23
1440,192,24
1456,80,54
1456,88,59
1456,96,55
1456,104,55
1456,112,42
1456,120,36
1456,128,34
1456,136,28
1456,144,28
1456,152,41
1456,160,30
1456,168,23
1456,176,22
1456,184,28
1456,192,22
1472,80,67
1472,88,65
1472,96,59
1472,104,34
1472,112,40
1472,120,32
1472,128,39
1472,136,40
1472,144,39
1472,152,28
1472,160,30
1472,168,21
1472,176,23
1472,184,21
1472,192,28
1488,80,78
1488,88,88
1488,96,50
1488,104,61
1488,112,60
1488,120,42
1488,128,38
1488,136,47
1488,144,25
1488,152,28
1488,160,30
1488,168,30
1488,176,31
1488,184,22
1488,192,27
1504,80,72
1504,88,60
1504,96,54
1504,104,63
1504,112,65
1504,120,39
1504,128,38
1504,136,38
1504,144,29
1504,152,26
1504,160,23
1504,168,22
1504,176,20
1504,184,21
1504,192,23
1520,80,64
1520,88,73
1520,96,83
1520,104,73
1520,112,70
1520,120,66
1520,128,42
1520,136,31
1520,144,29
1520,152,33
1520,160,27
1520,168,22
1520,176,25
1520,184,21
1520,192,20
1536,80,69
1536,88,63
1536,96,74
1536,104,78
1536,112,47
1536,120,64
1536,128,50
1536,136,34
1536,144,30
1536,152,34
1536,160,28
1536,168,25
1536,176,21
1536,184,19
1536,192,22
1552,80,74
1552,88,72
1552,96,80
1552,104,62
1552,112,47
1552,120,42
1552,128,35
1552,136,35
1552,144,31
1552,152,24
1552,160,25
1552,168,30
1552,176,23
1552,184,19
1552,192,22
1568,80,52
1568,88,62
1568,96,58
1568,104,46
1568,112,42
1568,120,49
1568,128,42
1568,136,36
1568,144,26
1568,152,25
1568,160,26
1568,168,34
1568,176,22
1568,184,20
1568,192,18
1584,80,60
1584,88,76
1584,96,80
1584,104,60
1584,112,47
1584,120,45
1584,128,34
1584,136,34
1584,144,33
1584,152,30
1584,160,32
1584,168,27
1584,176,30
1584,184,21
1584,192,20
1600,80,51
1600,88,54
1600,96,51
1600,104,59
1600,112,53
1600,120,39
1600,128,40
1600,136,34
1600,144,31
1600,152,29
1600,160,24
1600,168,26
1600,176,21
1600,184,18
1600,192,18
1616,80,93
1616,88,91
1616,96,95
1616,104,58
1616,112,37
1616,120,32
1616,128,31
1616,136,28
1616,144,27
1616,152,24
1616,160,28
1616,168,27
1616,176,21
1616,184,21
1616,192,20
1632,80,75
1632,88,74
1632,96,58
1632,104,55
1632,112,49
1632,120,53
1632,128,38
1632,136,39
1632,144,33
1632,152,29
1632,160,26
1632,168,22
1632,176,25
1632,184,21
1632,192,20
1648,80,73
1648,88,73
1648,96,58
1648,104,58
1648,112,52
1648,120,35
1648,128,34
1648,136,30
1648,144,26
1648,152,26
1648,160,32
1648,168,23
1648,176,24
1648,184,22
1648,192,19
1664,80,99
1664,88,85
1664,96,66
1664,104,56
1664,112,49
1664,120,44
1664,128,30
1664,136,36
1664,144,31
1664,152,26
1664,160,26
1664,168,26
1664,176,23
1664,184,19
1664,192,24
1680,80,95
1680,88,96
1680,96,69
1680,104,66
1680,112,39
1680,120,42
1680,128,48
1680,136,40
1680,144,39
1680,152,34
1680,160,25
1680,168,26
1680,176,28
1680,184,27
1680,192,20
1696,80,69
1696,88,104
1696,96,95
1696,104,66
1696,112,73
1696,120,69
1696,128,50
1696,136,36
1696,144,31
1696,152,29
1696,160,28
1696,168,31
1696,176,28
1696,184,23
1696,192,27
1712,80,115
1712,88,88
1712,96,76
1712,104,54
1712,112,41
1712,120,46
1712,128,56
1712,136,35
1712,144,28
1712,152,36
1712,160,39
1712,168,26
1712,176,27
1712,184,24
1712,192,21
1728,80,62
1728,88,72
1728,96,66
1728,104,61
1728,112,58
1728,120,35
1728,128,41
1728,136,29
1728,144,40
1728,152,34
1728,160,25
1728,168,23
1728,176,25
1728,184,29
1728,192,22
1744,80,69
1744,88,89
1744,96,61
1744,104,49
1744,112,50
1744,120,39
1744,128,46
1744,136,30
1744,144,27
1744,152,28
1744,160,33
1744,168,36
1744,176,23
1744,184,34
1744,192,25
1760,80,74
1760,88,82
1760,96,64
1760,104,61
1760,112,56
1760,120,50
1760,128,43
1760,136,37
1760,144,29
1760,152,29
1760,160,33
1760,168,28
1760,176,23
1760,184,22
1760,192,19
1776,80,74
1776,88,88
1776,96,68
1776,104,58
1776,112,49
1776,120,59
1776,128,39
1776,136,34
1776,144,30
1776,152,28
1776,160,30
1776,168,27
1776,176,33
1776,184,26
1776,192,23
1792,80,66
1792,88,58
1792,96,60
1792,104,52
1792,112,52
1792,120,62
1792,128,34
1792,136,34
1792,144,34
1792,152,30
1792,160,35
1792,168,29
1792,176,32
1792,184,22
1792,192,26
1808,80,86
1808,88,63
1808,96,90
1808,104,74
1808,112,54
1808,120,43
1808,128,52
1808,136,48
1808,144,33
1808,152,33
1808,160,29
1808,168,27
1808,176,26
1808,184,35
1808,192,29
1824,80,80
1824,88,46
1824,96,69
1824,104,78
1824,112,61
1824,120,57
1824,128,43
1824,136,35
1824,144,34
1824,152,28
1824,160,33
1824,168,32
1824,176,29
1824,184,31
1824,192,32
1840,80,85
1840,88,72
1840,96,98
1840,104,76
1840,112,78
1840,120,53
1840,128,39
1840,136,43
1840,144,42
1840,152,40
1840,160,29
1840,168,33
1840,176,36
1840,184,23
1840,192,25
1856,80,81
1856,88,49
1856,96,72
1856,104,73
1856,112,63
1856,120,35
1856,128,40
1856,136,38
1856,144,36
1856,152,47
1856,160,30
1856,168,25
1856,176,26
1856,184,30
1856,192,25
1872,80,90
1872,88,59
1872,96,84
1872,104,66
1872,112,67
1872,120,48
1872,128,40
1872,136,46
1872,144,32
1872,152,29
1872,160,27
1872,168,33
1872,176,30
1872,184,32
1872,192,26
1888,80,81
1888,88,60
1888,96,63
1888,104,65
1888,112,42
1888,120,48
1888,128,45
1888,136,35
1888,144,37
1888,152,34
1888,160,34
1888,168,38
1888,176,25
1888,184,27
1888,192,23
1904,80,67
1904,88,53
1904,96,89
1904,104,83
1904,112,70
1904,120,53
1904,128,36
1904,136,42
1904,144,33
1904,152,31
1904,160,35
1904,168,27
1904,176,25
1904,184,37
1904,192,28
1920,80,97
1920,88,59
1920,96,78
1920,104,61
1920,112,48
1920,120,46
1920,128,48
1920,136,37
1920,144,44
1920,152,43
1920,160,34
1920,168,26
1920,176,30
1920,184,32
1920,192,24
1936,80,80
1936,88,56
1936,96,89
1936,104,86
1936,112,78
1936,120,49
1936,128,53
1936,136,51
1936,144,37
1936,152,28
1936,160,33
1936,168,28
1936,176,32
1936,184,31
1936,192,24
1952,80,80
1952,88,66
1952,96,71
1952,104,62
1952,112,45
1952,120,64
1952,128,51
1952,136,46
1952,144,49
1952,152,34
1952,160,42
1952,168,40
1952,176,37
1952,184,29
1952,192,30
1968,80,88
1968,88,59
1968,96,77
1968,104,66
1968,112,92
1968,120,70
1968,128,59
1968,136,52
1968,144,35
1968,152,29
1968,160,31
1968,168,30
1968,176,30
1968,184,31
1968,192,40
1984,80,79
1984,88,103
1984,96,54
1984,104,55
1984,112,58
1984,120,48
1984,128,47
1984,136,40
1984,144,41
1984,152,40
1984,160,38
1984,168,28
1984,176,32
1984,184,28
1984,192,24
2000,80,100
2000,88,99
2000,96,84
2000,104,77
2000,112,56
2000,120,38
2000,128,35
2000,136,44
2000,144,39
2000,152,36
2000,160,37
2000,168,29
2000,176,30
2000,184,28
2000,192,31
2016,80,114
2016,88,67
2016,96,127
2016,104,81
2016,112,70
2016,120,60
2016,128,38
2016,136,43
2016,144,34
2016,152,38
2016,160,35
2016,168,30
2016,176,29
2016,184,28
2016,192,24
2032,80,98
2032,88,103
2032,96,53
2032,104,60
2032,112,57
2032,120,52
2032,128,42
2032,136,41
2032,144,43
2032,152,34
2032,160,34
2032,168,35
2032,176,34
2032,184,43
2032,192,23
2048,80,96
2048,88,97
2048,96,54
2048,104,55
2048,112,44
2048,120,47
2048,128,57
2048,136,55
2048,144,39
2048,152,36
2048,160,39
2048,168,28
2048,176,33
2048,184,27
2048,192,26
